u(cm),v(cm)
0.0,0.0
-0.008622608889344088,0.4853483738804236
-0.017674411365313367,0.475721208502911
0.013786921639885102,0.49724235780015585
0.0006497582121281084,0.4934315259409137
-0.0029625522314849716,0.49273223672588357
