u(cm),v(cm)
0.0,0.0
-0.008622608889344088,0.4853483738804236
-0.026297020254657456,0.9610695823833346
-0.012510098614772354,1.4583119401834905
-0.011860340402644245,1.9517434661244042
-0.014822892634129217,2.444475702850288
